selected model:  Density
Training time: 0.0 minutes.
selected model:  DTW
paramIndex: 8622144
cur(0), end(3670), percent[0.0%], dist(1.4)
cur(534), end(3670), percent[14.55%], dist(1.27)
cur(535), end(3670), percent[14.58%], dist(1.27)
cur(536), end(3670), percent[14.6%], dist(1.27)
cur(537), end(3670), percent[14.63%], dist(1.27)
cur(538), end(3670), percent[14.66%], dist(1.27)
cur(539), end(3670), percent[14.69%], dist(1.27)
cur(540), end(3670), percent[14.71%], dist(1.27)
cur(541), end(3670), percent[14.74%], dist(1.27)
cur(542), end(3670), percent[14.77%], dist(1.27)
cur(543), end(3670), percent[14.8%], dist(1.27)
cur(544), end(3670), percent[14.82%], dist(1.27)
cur(545), end(3670), percent[14.85%], dist(1.27)
cur(546), end(3670), percent[14.88%], dist(1.27)
cur(547), end(3670), percent[14.9%], dist(1.27)
cur(548), end(3670), percent[14.93%], dist(1.27)
cur(549), end(3670), percent[14.96%], dist(1.27)
cur(550), end(3670), percent[14.99%], dist(1.27)
cur(551), end(3670), percent[15.01%], dist(1.27)
cur(552), end(3670), percent[15.04%], dist(1.27)
cur(553), end(3670), percent[15.07%], dist(1.27)
cur(554), end(3670), percent[15.1%], dist(1.27)
cur(555), end(3670), percent[15.12%], dist(1.27)
cur(556), end(3670), percent[15.15%], dist(1.27)
cur(557), end(3670), percent[15.18%], dist(1.27)
cur(558), end(3670), percent[15.2%], dist(1.27)
cur(559), end(3670), percent[15.23%], dist(1.27)
cur(560), end(3670), percent[15.26%], dist(1.27)
cur(561), end(3670), percent[15.29%], dist(1.27)
cur(562), end(3670), percent[15.31%], dist(1.27)
cur(563), end(3670), percent[15.34%], dist(1.27)
cur(564), end(3670), percent[15.37%], dist(1.27)
cur(565), end(3670), percent[15.4%], dist(1.27)
cur(566), end(3670), percent[15.42%], dist(1.27)
cur(567), end(3670), percent[15.45%], dist(1.27)
cur(568), end(3670), percent[15.48%], dist(1.27)
cur(569), end(3670), percent[15.5%], dist(1.27)
cur(570), end(3670), percent[15.53%], dist(1.27)
cur(571), end(3670), percent[15.56%], dist(1.27)
cur(572), end(3670), percent[15.59%], dist(1.27)
cur(573), end(3670), percent[15.61%], dist(1.27)
cur(574), end(3670), percent[15.64%], dist(1.27)
cur(575), end(3670), percent[15.67%], dist(1.27)
cur(576), end(3670), percent[15.69%], dist(1.26)
cur(577), end(3670), percent[15.72%], dist(1.26)
cur(578), end(3670), percent[15.75%], dist(1.26)
cur(579), end(3670), percent[15.78%], dist(1.26)
cur(580), end(3670), percent[15.8%], dist(1.26)
cur(581), end(3670), percent[15.83%], dist(1.26)
cur(582), end(3670), percent[15.86%], dist(1.26)
cur(583), end(3670), percent[15.89%], dist(1.26)
cur(584), end(3670), percent[15.91%], dist(1.26)
cur(585), end(3670), percent[15.94%], dist(1.26)
cur(586), end(3670), percent[15.97%], dist(1.26)
cur(587), end(3670), percent[15.99%], dist(1.26)
cur(588), end(3670), percent[16.02%], dist(1.26)
cur(589), end(3670), percent[16.05%], dist(1.26)
cur(590), end(3670), percent[16.08%], dist(1.26)
cur(591), end(3670), percent[16.1%], dist(1.26)
cur(592), end(3670), percent[16.13%], dist(1.26)
cur(593), end(3670), percent[16.16%], dist(1.26)
cur(594), end(3670), percent[16.19%], dist(1.26)
cur(595), end(3670), percent[16.21%], dist(1.26)
cur(596), end(3670), percent[16.24%], dist(1.26)
cur(597), end(3670), percent[16.27%], dist(1.26)
cur(598), end(3670), percent[16.29%], dist(1.26)
cur(599), end(3670), percent[16.32%], dist(1.26)
cur(600), end(3670), percent[16.35%], dist(1.26)
cur(601), end(3670), percent[16.38%], dist(1.26)
cur(602), end(3670), percent[16.4%], dist(1.26)
cur(603), end(3670), percent[16.43%], dist(1.26)
cur(604), end(3670), percent[16.46%], dist(1.26)
cur(605), end(3670), percent[16.49%], dist(1.26)
cur(606), end(3670), percent[16.51%], dist(1.26)
cur(607), end(3670), percent[16.54%], dist(1.26)
cur(608), end(3670), percent[16.57%], dist(1.26)
cur(609), end(3670), percent[16.59%], dist(1.26)
cur(610), end(3670), percent[16.62%], dist(1.26)
cur(611), end(3670), percent[16.65%], dist(1.26)
cur(612), end(3670), percent[16.68%], dist(1.26)
cur(613), end(3670), percent[16.7%], dist(1.26)
cur(614), end(3670), percent[16.73%], dist(1.26)
cur(615), end(3670), percent[16.76%], dist(1.26)
cur(616), end(3670), percent[16.78%], dist(1.26)
cur(617), end(3670), percent[16.81%], dist(1.26)
cur(618), end(3670), percent[16.84%], dist(1.26)
cur(619), end(3670), percent[16.87%], dist(1.26)
cur(620), end(3670), percent[16.89%], dist(1.26)
cur(621), end(3670), percent[16.92%], dist(1.26)
cur(622), end(3670), percent[16.95%], dist(1.26)
cur(623), end(3670), percent[16.98%], dist(1.26)
cur(624), end(3670), percent[17.0%], dist(1.26)
cur(625), end(3670), percent[17.03%], dist(1.26)
cur(626), end(3670), percent[17.06%], dist(1.26)
cur(627), end(3670), percent[17.08%], dist(1.26)
cur(628), end(3670), percent[17.11%], dist(1.26)
cur(629), end(3670), percent[17.14%], dist(1.26)
cur(630), end(3670), percent[17.17%], dist(1.26)
cur(631), end(3670), percent[17.19%], dist(1.26)
cur(632), end(3670), percent[17.22%], dist(1.26)
cur(633), end(3670), percent[17.25%], dist(1.26)
cur(634), end(3670), percent[17.28%], dist(1.25)
cur(635), end(3670), percent[17.3%], dist(1.25)
cur(636), end(3670), percent[17.33%], dist(1.25)
cur(637), end(3670), percent[17.36%], dist(1.25)
cur(638), end(3670), percent[17.38%], dist(1.25)
cur(639), end(3670), percent[17.41%], dist(1.25)
cur(640), end(3670), percent[17.44%], dist(1.25)
cur(641), end(3670), percent[17.47%], dist(1.25)
cur(642), end(3670), percent[17.49%], dist(1.25)
cur(643), end(3670), percent[17.52%], dist(1.25)
cur(644), end(3670), percent[17.55%], dist(1.25)
cur(645), end(3670), percent[17.57%], dist(1.25)
cur(646), end(3670), percent[17.6%], dist(1.25)
cur(647), end(3670), percent[17.63%], dist(1.25)
cur(648), end(3670), percent[17.66%], dist(1.25)
cur(649), end(3670), percent[17.68%], dist(1.25)
cur(650), end(3670), percent[17.71%], dist(1.25)
cur(651), end(3670), percent[17.74%], dist(1.25)
cur(652), end(3670), percent[17.77%], dist(1.25)
cur(653), end(3670), percent[17.79%], dist(1.25)
cur(654), end(3670), percent[17.82%], dist(1.25)
cur(655), end(3670), percent[17.85%], dist(1.25)
cur(656), end(3670), percent[17.87%], dist(1.25)
cur(657), end(3670), percent[17.9%], dist(1.25)
cur(658), end(3670), percent[17.93%], dist(1.25)
cur(659), end(3670), percent[17.96%], dist(1.25)
cur(660), end(3670), percent[17.98%], dist(1.25)
cur(661), end(3670), percent[18.01%], dist(1.25)
cur(662), end(3670), percent[18.04%], dist(1.25)
cur(663), end(3670), percent[18.07%], dist(1.25)
cur(664), end(3670), percent[18.09%], dist(1.25)
cur(665), end(3670), percent[18.12%], dist(1.25)
cur(666), end(3670), percent[18.15%], dist(1.25)
cur(667), end(3670), percent[18.17%], dist(1.25)
cur(668), end(3670), percent[18.2%], dist(1.25)
cur(669), end(3670), percent[18.23%], dist(1.25)
cur(670), end(3670), percent[18.26%], dist(1.25)
cur(671), end(3670), percent[18.28%], dist(1.25)
cur(672), end(3670), percent[18.31%], dist(1.25)
cur(673), end(3670), percent[18.34%], dist(1.25)
cur(674), end(3670), percent[18.37%], dist(1.25)
cur(675), end(3670), percent[18.39%], dist(1.25)
cur(676), end(3670), percent[18.42%], dist(1.25)
cur(677), end(3670), percent[18.45%], dist(1.25)
cur(678), end(3670), percent[18.47%], dist(1.25)
cur(679), end(3670), percent[18.5%], dist(1.25)
cur(680), end(3670), percent[18.53%], dist(1.25)
cur(681), end(3670), percent[18.56%], dist(1.25)
cur(682), end(3670), percent[18.58%], dist(1.25)
cur(683), end(3670), percent[18.61%], dist(1.25)
cur(684), end(3670), percent[18.64%], dist(1.25)
cur(685), end(3670), percent[18.66%], dist(1.25)
cur(686), end(3670), percent[18.69%], dist(1.25)
cur(687), end(3670), percent[18.72%], dist(1.25)
cur(688), end(3670), percent[18.75%], dist(1.25)
cur(689), end(3670), percent[18.77%], dist(1.25)
cur(690), end(3670), percent[18.8%], dist(1.25)
cur(691), end(3670), percent[18.83%], dist(1.25)
cur(692), end(3670), percent[18.86%], dist(1.25)
cur(693), end(3670), percent[18.88%], dist(1.25)
cur(694), end(3670), percent[18.91%], dist(1.24)
cur(695), end(3670), percent[18.94%], dist(1.24)
cur(696), end(3670), percent[18.96%], dist(1.24)
cur(697), end(3670), percent[18.99%], dist(1.24)
cur(698), end(3670), percent[19.02%], dist(1.24)
cur(699), end(3670), percent[19.05%], dist(1.24)
cur(700), end(3670), percent[19.07%], dist(1.24)
cur(701), end(3670), percent[19.1%], dist(1.24)
cur(702), end(3670), percent[19.13%], dist(1.24)
cur(703), end(3670), percent[19.16%], dist(1.24)
cur(704), end(3670), percent[19.18%], dist(1.24)
cur(705), end(3670), percent[19.21%], dist(1.24)
cur(706), end(3670), percent[19.24%], dist(1.24)
cur(707), end(3670), percent[19.26%], dist(1.24)
cur(708), end(3670), percent[19.29%], dist(1.24)
cur(709), end(3670), percent[19.32%], dist(1.24)
cur(710), end(3670), percent[19.35%], dist(1.24)
cur(711), end(3670), percent[19.37%], dist(1.24)
cur(712), end(3670), percent[19.4%], dist(1.24)
cur(713), end(3670), percent[19.43%], dist(1.24)
cur(714), end(3670), percent[19.46%], dist(1.24)
cur(715), end(3670), percent[19.48%], dist(1.24)
cur(716), end(3670), percent[19.51%], dist(1.24)
cur(717), end(3670), percent[19.54%], dist(1.24)
cur(718), end(3670), percent[19.56%], dist(1.24)
cur(719), end(3670), percent[19.59%], dist(1.24)
cur(720), end(3670), percent[19.62%], dist(1.24)
cur(721), end(3670), percent[19.65%], dist(1.24)
cur(722), end(3670), percent[19.67%], dist(1.24)
cur(723), end(3670), percent[19.7%], dist(1.24)
cur(724), end(3670), percent[19.73%], dist(1.24)
cur(725), end(3670), percent[19.75%], dist(1.24)
cur(726), end(3670), percent[19.78%], dist(1.24)
cur(727), end(3670), percent[19.81%], dist(1.24)
cur(728), end(3670), percent[19.84%], dist(1.24)
cur(729), end(3670), percent[19.86%], dist(1.24)
cur(730), end(3670), percent[19.89%], dist(1.24)
cur(731), end(3670), percent[19.92%], dist(1.24)
cur(732), end(3670), percent[19.95%], dist(1.24)
cur(733), end(3670), percent[19.97%], dist(1.24)
cur(734), end(3670), percent[20.0%], dist(1.24)
cur(735), end(3670), percent[20.03%], dist(1.24)
cur(736), end(3670), percent[20.05%], dist(1.24)
cur(737), end(3670), percent[20.08%], dist(1.24)
cur(738), end(3670), percent[20.11%], dist(1.24)
cur(739), end(3670), percent[20.14%], dist(1.24)
cur(740), end(3670), percent[20.16%], dist(1.24)
cur(741), end(3670), percent[20.19%], dist(1.24)
cur(742), end(3670), percent[20.22%], dist(1.24)
cur(743), end(3670), percent[20.25%], dist(1.24)
cur(744), end(3670), percent[20.27%], dist(1.24)
cur(745), end(3670), percent[20.3%], dist(1.24)
cur(746), end(3670), percent[20.33%], dist(1.24)
cur(747), end(3670), percent[20.35%], dist(1.24)
cur(748), end(3670), percent[20.38%], dist(1.24)
cur(749), end(3670), percent[20.41%], dist(1.24)
cur(750), end(3670), percent[20.44%], dist(1.24)
cur(751), end(3670), percent[20.46%], dist(1.24)
cur(752), end(3670), percent[20.49%], dist(1.24)
cur(753), end(3670), percent[20.52%], dist(1.24)
cur(754), end(3670), percent[20.54%], dist(1.24)
cur(755), end(3670), percent[20.57%], dist(1.24)
cur(756), end(3670), percent[20.6%], dist(1.24)
cur(757), end(3670), percent[20.63%], dist(1.24)
cur(758), end(3670), percent[20.65%], dist(1.24)
cur(759), end(3670), percent[20.68%], dist(1.24)
cur(760), end(3670), percent[20.71%], dist(1.24)
cur(761), end(3670), percent[20.74%], dist(1.24)
cur(762), end(3670), percent[20.76%], dist(1.24)
cur(763), end(3670), percent[20.79%], dist(1.24)
cur(764), end(3670), percent[20.82%], dist(1.24)
cur(765), end(3670), percent[20.84%], dist(1.24)
cur(766), end(3670), percent[20.87%], dist(1.24)
cur(767), end(3670), percent[20.9%], dist(1.24)
cur(768), end(3670), percent[20.93%], dist(1.24)
cur(769), end(3670), percent[20.95%], dist(1.23)
cur(770), end(3670), percent[20.98%], dist(1.23)
cur(771), end(3670), percent[21.01%], dist(1.23)
cur(772), end(3670), percent[21.04%], dist(1.23)
cur(773), end(3670), percent[21.06%], dist(1.23)
cur(774), end(3670), percent[21.09%], dist(1.23)
cur(775), end(3670), percent[21.12%], dist(1.23)
cur(776), end(3670), percent[21.14%], dist(1.23)
cur(777), end(3670), percent[21.17%], dist(1.23)
cur(778), end(3670), percent[21.2%], dist(1.23)
cur(779), end(3670), percent[21.23%], dist(1.23)
cur(780), end(3670), percent[21.25%], dist(1.23)
cur(781), end(3670), percent[21.28%], dist(1.23)
cur(782), end(3670), percent[21.31%], dist(1.23)
cur(783), end(3670), percent[21.34%], dist(1.23)
cur(784), end(3670), percent[21.36%], dist(1.23)
cur(785), end(3670), percent[21.39%], dist(1.23)
cur(786), end(3670), percent[21.42%], dist(1.23)
cur(787), end(3670), percent[21.44%], dist(1.23)
cur(788), end(3670), percent[21.47%], dist(1.23)
cur(789), end(3670), percent[21.5%], dist(1.23)
cur(790), end(3670), percent[21.53%], dist(1.23)
cur(791), end(3670), percent[21.55%], dist(1.23)
cur(792), end(3670), percent[21.58%], dist(1.23)
cur(793), end(3670), percent[21.61%], dist(1.23)
cur(794), end(3670), percent[21.63%], dist(1.23)
cur(795), end(3670), percent[21.66%], dist(1.23)
cur(796), end(3670), percent[21.69%], dist(1.23)
cur(797), end(3670), percent[21.72%], dist(1.23)
cur(798), end(3670), percent[21.74%], dist(1.23)
cur(799), end(3670), percent[21.77%], dist(1.23)
cur(800), end(3670), percent[21.8%], dist(1.23)
cur(801), end(3670), percent[21.83%], dist(1.23)
cur(802), end(3670), percent[21.85%], dist(1.23)
cur(803), end(3670), percent[21.88%], dist(1.23)
cur(804), end(3670), percent[21.91%], dist(1.23)
cur(805), end(3670), percent[21.93%], dist(1.23)
cur(806), end(3670), percent[21.96%], dist(1.23)
cur(807), end(3670), percent[21.99%], dist(1.23)
cur(808), end(3670), percent[22.02%], dist(1.23)
cur(809), end(3670), percent[22.04%], dist(1.23)
cur(810), end(3670), percent[22.07%], dist(1.23)
cur(811), end(3670), percent[22.1%], dist(1.23)
cur(812), end(3670), percent[22.13%], dist(1.23)
cur(813), end(3670), percent[22.15%], dist(1.23)
cur(814), end(3670), percent[22.18%], dist(1.23)
cur(815), end(3670), percent[22.21%], dist(1.23)
cur(816), end(3670), percent[22.23%], dist(1.23)
cur(817), end(3670), percent[22.26%], dist(1.23)
cur(818), end(3670), percent[22.29%], dist(1.23)
cur(819), end(3670), percent[22.32%], dist(1.23)
cur(820), end(3670), percent[22.34%], dist(1.23)
cur(821), end(3670), percent[22.37%], dist(1.23)
cur(822), end(3670), percent[22.4%], dist(1.23)
cur(823), end(3670), percent[22.43%], dist(1.23)
cur(824), end(3670), percent[22.45%], dist(1.23)
cur(825), end(3670), percent[22.48%], dist(1.23)
cur(826), end(3670), percent[22.51%], dist(1.23)
cur(827), end(3670), percent[22.53%], dist(1.23)
cur(828), end(3670), percent[22.56%], dist(1.23)
cur(829), end(3670), percent[22.59%], dist(1.23)
cur(830), end(3670), percent[22.62%], dist(1.23)
cur(831), end(3670), percent[22.64%], dist(1.23)
cur(832), end(3670), percent[22.67%], dist(1.23)
cur(833), end(3670), percent[22.7%], dist(1.23)
cur(834), end(3670), percent[22.72%], dist(1.23)
cur(835), end(3670), percent[22.75%], dist(1.23)
cur(836), end(3670), percent[22.78%], dist(1.23)
cur(837), end(3670), percent[22.81%], dist(1.23)
cur(838), end(3670), percent[22.83%], dist(1.23)
cur(839), end(3670), percent[22.86%], dist(1.23)
cur(840), end(3670), percent[22.89%], dist(1.23)
cur(841), end(3670), percent[22.92%], dist(1.23)
cur(842), end(3670), percent[22.94%], dist(1.23)
cur(843), end(3670), percent[22.97%], dist(1.23)
cur(844), end(3670), percent[23.0%], dist(1.23)
cur(845), end(3670), percent[23.02%], dist(1.23)
cur(846), end(3670), percent[23.05%], dist(1.23)
cur(847), end(3670), percent[23.08%], dist(1.23)
cur(848), end(3670), percent[23.11%], dist(1.23)
cur(849), end(3670), percent[23.13%], dist(1.23)
cur(850), end(3670), percent[23.16%], dist(1.23)
cur(851), end(3670), percent[23.19%], dist(1.23)
cur(852), end(3670), percent[23.22%], dist(1.23)
cur(853), end(3670), percent[23.24%], dist(1.23)
cur(854), end(3670), percent[23.27%], dist(1.23)
cur(855), end(3670), percent[23.3%], dist(1.23)
cur(856), end(3670), percent[23.32%], dist(1.23)
cur(857), end(3670), percent[23.35%], dist(1.23)
cur(858), end(3670), percent[23.38%], dist(1.23)
cur(859), end(3670), percent[23.41%], dist(1.23)
cur(860), end(3670), percent[23.43%], dist(1.23)
cur(861), end(3670), percent[23.46%], dist(1.23)
cur(862), end(3670), percent[23.49%], dist(1.23)
cur(863), end(3670), percent[23.51%], dist(1.23)
cur(864), end(3670), percent[23.54%], dist(1.23)
cur(865), end(3670), percent[23.57%], dist(1.23)
cur(866), end(3670), percent[23.6%], dist(1.23)
cur(867), end(3670), percent[23.62%], dist(1.23)
cur(868), end(3670), percent[23.65%], dist(1.23)
cur(869), end(3670), percent[23.68%], dist(1.23)
cur(870), end(3670), percent[23.71%], dist(1.23)
cur(871), end(3670), percent[23.73%], dist(1.23)
cur(872), end(3670), percent[23.76%], dist(1.23)
cur(873), end(3670), percent[23.79%], dist(1.23)
cur(874), end(3670), percent[23.81%], dist(1.23)
cur(875), end(3670), percent[23.84%], dist(1.23)
cur(876), end(3670), percent[23.87%], dist(1.23)
cur(877), end(3670), percent[23.9%], dist(1.23)
cur(878), end(3670), percent[23.92%], dist(1.23)
cur(879), end(3670), percent[23.95%], dist(1.23)
cur(880), end(3670), percent[23.98%], dist(1.23)
cur(881), end(3670), percent[24.01%], dist(1.23)
cur(882), end(3670), percent[24.03%], dist(1.23)
cur(883), end(3670), percent[24.06%], dist(1.23)
cur(884), end(3670), percent[24.09%], dist(1.23)
cur(885), end(3670), percent[24.11%], dist(1.23)
cur(886), end(3670), percent[24.14%], dist(1.23)
cur(887), end(3670), percent[24.17%], dist(1.23)
cur(888), end(3670), percent[24.2%], dist(1.23)
cur(889), end(3670), percent[24.22%], dist(1.22)
cur(890), end(3670), percent[24.25%], dist(1.22)
cur(891), end(3670), percent[24.28%], dist(1.22)
cur(892), end(3670), percent[24.31%], dist(1.22)
cur(893), end(3670), percent[24.33%], dist(1.22)
cur(894), end(3670), percent[24.36%], dist(1.22)
cur(895), end(3670), percent[24.39%], dist(1.22)
cur(896), end(3670), percent[24.41%], dist(1.22)
cur(897), end(3670), percent[24.44%], dist(1.22)
cur(898), end(3670), percent[24.47%], dist(1.22)
cur(899), end(3670), percent[24.5%], dist(1.22)
cur(900), end(3670), percent[24.52%], dist(1.22)
cur(901), end(3670), percent[24.55%], dist(1.22)
cur(902), end(3670), percent[24.58%], dist(1.22)
cur(903), end(3670), percent[24.6%], dist(1.22)
cur(904), end(3670), percent[24.63%], dist(1.22)
cur(905), end(3670), percent[24.66%], dist(1.22)
cur(906), end(3670), percent[24.69%], dist(1.22)
cur(907), end(3670), percent[24.71%], dist(1.22)
cur(908), end(3670), percent[24.74%], dist(1.22)
cur(909), end(3670), percent[24.77%], dist(1.22)
cur(910), end(3670), percent[24.8%], dist(1.22)
cur(911), end(3670), percent[24.82%], dist(1.22)
cur(912), end(3670), percent[24.85%], dist(1.22)
cur(913), end(3670), percent[24.88%], dist(1.22)
cur(914), end(3670), percent[24.9%], dist(1.22)
cur(915), end(3670), percent[24.93%], dist(1.22)
cur(916), end(3670), percent[24.96%], dist(1.22)
cur(917), end(3670), percent[24.99%], dist(1.22)
cur(918), end(3670), percent[25.01%], dist(1.22)
cur(919), end(3670), percent[25.04%], dist(1.22)
cur(920), end(3670), percent[25.07%], dist(1.22)
cur(921), end(3670), percent[25.1%], dist(1.22)
cur(922), end(3670), percent[25.12%], dist(1.22)
cur(923), end(3670), percent[25.15%], dist(1.22)
cur(924), end(3670), percent[25.18%], dist(1.22)
cur(925), end(3670), percent[25.2%], dist(1.22)
cur(926), end(3670), percent[25.23%], dist(1.22)
cur(927), end(3670), percent[25.26%], dist(1.22)
cur(928), end(3670), percent[25.29%], dist(1.22)
cur(929), end(3670), percent[25.31%], dist(1.22)
cur(930), end(3670), percent[25.34%], dist(1.22)
cur(931), end(3670), percent[25.37%], dist(1.22)
cur(932), end(3670), percent[25.4%], dist(1.22)
